"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewImages/11","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"United States",,"2022-10-24","true","180","B09LNFRHGN","5","Lots to learn with a new phone but I love it",,,,,,,,,,,,,"","New Phone","https://www.amazon.com/gp/customer-reviews/R2EJVPANA5FXS8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on October 24, 2022","Service Provider: VerizonColor: BlueSize: 128GB"
"United States","🇺🇸","2023-04-04","true","11","B09LNFRHGN","4","Had a few dings but nothing obvious or bad and it works perfectly fine","https://m.media-amazon.com/images/I/71erMhbKRkL._SY88.jpg","https://m.media-amazon.com/images/I/71jXrJdbPUL._SY88.jpg","https://m.media-amazon.com/images/I/71T8T3ggrTL._SY88.jpg","https://m.media-amazon.com/images/I/71go5rr7OSL._SY88.jpg","https://m.media-amazon.com/images/I/71y7iM2dujL._SY88.jpg",,,,,,,,"","Its ok for what you pay for","https://www.amazon.com/gp/customer-reviews/R3TVFE94AK3VZU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on April 4, 2023","Service Provider: UnlockedColor: StarlightSize: 128GB"
"United States","🇺🇸","2023-04-06","true","12","B09LNFRHGN","4","mobile is good condition but there was a scratch on the screen","https://m.media-amazon.com/images/I/71erMhbKRkL._SY88.jpg","https://m.media-amazon.com/images/I/71jXrJdbPUL._SY88.jpg","https://m.media-amazon.com/images/I/71T8T3ggrTL._SY88.jpg","https://m.media-amazon.com/images/I/71go5rr7OSL._SY88.jpg","https://m.media-amazon.com/images/I/71y7iM2dujL._SY88.jpg",,,,,,,,"","good buy","https://www.amazon.com/gp/customer-reviews/RKNL8YYXOZVL8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on April 6, 2023","Service Provider: UnlockedColor: StarlightSize: 128GB"
"United States","🇺🇸","2023-03-09","true","13","B09LNFRHGN","5","As for the refurbishment, it is very good, the celphone is in perfect condition; I could say for sure it is a brand new one. Screen and camera are in perfect condition. As any iPhone, it is a good celphone; nothing more than good. Battery does not last so long, recharging takes some time, keyboard is terrible (and you can't install a much better one from App Store), apps run effordlessly, camera is of very good quality, there is no entry for head/earphone. You need to know what you are buying.","https://m.media-amazon.com/images/I/71erMhbKRkL._SY88.jpg","https://m.media-amazon.com/images/I/71jXrJdbPUL._SY88.jpg","https://m.media-amazon.com/images/I/71T8T3ggrTL._SY88.jpg","https://m.media-amazon.com/images/I/71go5rr7OSL._SY88.jpg","https://m.media-amazon.com/images/I/71y7iM2dujL._SY88.jpg",,,,,,,,"6 people found this helpful","Good celphone. No better than that.","https://www.amazon.com/gp/customer-reviews/R3AJWG78HMZ4EO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on March 9, 2023","Service Provider: UnlockedColor: BlueSize: 128GB"
"United States","🇺🇸","2023-03-22","true","14","B09LNFRHGN","5","I purchased this Phone and it got delivered in a few days. It works Great and looks Brand new Also has 100% Battery life. Looks as if I bought it brand new from apple Itself. I would Highly Recommend you make a purchase from this Seller. I would 100% buy from the seller again.","https://m.media-amazon.com/images/I/71erMhbKRkL._SY88.jpg","https://m.media-amazon.com/images/I/71jXrJdbPUL._SY88.jpg","https://m.media-amazon.com/images/I/71T8T3ggrTL._SY88.jpg","https://m.media-amazon.com/images/I/71go5rr7OSL._SY88.jpg","https://m.media-amazon.com/images/I/71y7iM2dujL._SY88.jpg",,,,,,,,"2 people found this helpful","Best purchase you can make!","https://www.amazon.com/gp/customer-reviews/REV3KZJB9NA2V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on March 22, 2023","Service Provider: UnlockedColor: StarlightSize: 128GB"
"United States","🇺🇸","2023-03-19","true","15","B09LNFRHGN","5","I press the return button. Approved. I have a iphone unlocked. but I am using the boost mobile. Boost mobile center employee said me"" boost mobile do not support this unlocked iphone. You should buy verizon iphone""So, I want to verizon iphone. Could you change the verizon iphone 13? or cancel my credit card.","https://m.media-amazon.com/images/I/71erMhbKRkL._SY88.jpg","https://m.media-amazon.com/images/I/71jXrJdbPUL._SY88.jpg","https://m.media-amazon.com/images/I/71T8T3ggrTL._SY88.jpg","https://m.media-amazon.com/images/I/71go5rr7OSL._SY88.jpg","https://m.media-amazon.com/images/I/71y7iM2dujL._SY88.jpg",,,,,,,,"One person found this helpful","I press the return button. Approved.","https://www.amazon.com/gp/customer-reviews/RJU4RRM1WG9CU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on March 19, 2023","Service Provider: UnlockedColor: MidnightSize: 128GB"
"United States","🇺🇸","2023-04-03","true","16","B09LNFRHGN","5","I’m very satisfied with the iPhone 13 i received. There are no imperfections on the device. Like i purchased it directly from Apple. Thanks a lot!","https://m.media-amazon.com/images/I/71erMhbKRkL._SY88.jpg","https://m.media-amazon.com/images/I/71jXrJdbPUL._SY88.jpg","https://m.media-amazon.com/images/I/71T8T3ggrTL._SY88.jpg","https://m.media-amazon.com/images/I/71go5rr7OSL._SY88.jpg","https://m.media-amazon.com/images/I/71y7iM2dujL._SY88.jpg",,,,,,,,"","APlus","https://www.amazon.com/gp/customer-reviews/R3MDFS9F68QN20/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on April 3, 2023","Service Provider: UnlockedColor: BlueSize: 128GB"
"United States","🇺🇸","2023-03-14","true","17","B09LNFRHGN","5","I purchased a perfect-condition used iPhone 13 off of Amazon. It came in, was packaged perfectly. Absolutely no imperfections on the phone face or the camera. Ya there was a couple of small scuffs on the corners but any case covers that. This was a great experience. Fedex DID require a signature which caught me off guard. Please be aware someone will need to be home for the delivery.","https://m.media-amazon.com/images/I/71erMhbKRkL._SY88.jpg","https://m.media-amazon.com/images/I/71jXrJdbPUL._SY88.jpg","https://m.media-amazon.com/images/I/71T8T3ggrTL._SY88.jpg","https://m.media-amazon.com/images/I/71go5rr7OSL._SY88.jpg","https://m.media-amazon.com/images/I/71y7iM2dujL._SY88.jpg",,,,,,,,"3 people found this helpful","Great Perfect Condition Phone","https://www.amazon.com/gp/customer-reviews/R2JZ5QX99FXQMS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on March 14, 2023","Service Provider: VerizonColor: MidnightSize: 128GB"
"United States","🇺🇸","2022-12-15","true","18","B09LNFRHGN","4","I bought the “excellent” condition and after reading many reviews, I was hoping it would have a 100% battery health. I was somewhat disappointed that the battery health is already at 92%. The phone itself looks fine, there’s a bit of dirt trapped in some small areas of the phone but no scratches or dents. The package it arrived it wasn’t super protected tho, came basically in a thin cardboard box (like the ones iPhones come in when you actually purchase from apple) that was packaged in a bubble envelope, no further wrapping so I can see how people might’ve gotten it banged up when they received it.Overall it’s a fine phone, the price wasn’t super bad but I’d say it seems more like “good” condition vs. “excellent”.Update as of 12/29/2022: I bought this phone originally on 12/15 and the battery health already dropped to 90%. I make sure not to use my phone while it’s charging and to only charge it during optimal charging times like when it gets to 20% or lower, so I’m bummed the battery health already dropped abit. Makes me worried how low the battery health will drop within the next few months.Update 1/30/2023: Battery died. Lol. If I could clear my phone rn and return it I would, too bad it won’t turn on. I’ll just have to pay for the better replacement. Just my luck (‘:","https://m.media-amazon.com/images/I/71erMhbKRkL._SY88.jpg","https://m.media-amazon.com/images/I/71jXrJdbPUL._SY88.jpg","https://m.media-amazon.com/images/I/71T8T3ggrTL._SY88.jpg","https://m.media-amazon.com/images/I/71go5rr7OSL._SY88.jpg","https://m.media-amazon.com/images/I/71y7iM2dujL._SY88.jpg",,,,,,,,"38 people found this helpful","“Excellent” condition is more like “good” condition","https://www.amazon.com/gp/customer-reviews/RKYAAZL2DJMW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on December 15, 2022","Service Provider: UnlockedColor: PinkSize: 128GB"
"United States","🇺🇸","2023-03-07","true","19","B09LNFRHGN","4","I ordered a accepts condition iphone. Battery life 0% phone was dead when pulled out the package.. I did receive a long scratch by the silent button but overall the screen is perfect is looks brand new minus the scratch. Fast shipping and unlocked. Highly recommend..","https://m.media-amazon.com/images/I/71erMhbKRkL._SY88.jpg","https://m.media-amazon.com/images/I/71jXrJdbPUL._SY88.jpg","https://m.media-amazon.com/images/I/71T8T3ggrTL._SY88.jpg","https://m.media-amazon.com/images/I/71go5rr7OSL._SY88.jpg","https://m.media-amazon.com/images/I/71y7iM2dujL._SY88.jpg",,,,,,,,"2 people found this helpful","Acceptable condition","https://www.amazon.com/gp/customer-reviews/R2OTMJ6KQNKKNA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on March 7, 2023","Service Provider: UnlockedColor: BlueSize: 128GB"
"United States","🇺🇸","2023-03-14","true","20","B09LNFRHGN","4","Compré 2, uno de los dos vino con 100% y el otro no miré su condición. Ambos vinieron con cable y la llave para abrir el compartimiento del chip.","https://m.media-amazon.com/images/I/71erMhbKRkL._SY88.jpg","https://m.media-amazon.com/images/I/71jXrJdbPUL._SY88.jpg","https://m.media-amazon.com/images/I/71T8T3ggrTL._SY88.jpg","https://m.media-amazon.com/images/I/71go5rr7OSL._SY88.jpg","https://m.media-amazon.com/images/I/71y7iM2dujL._SY88.jpg",,,,,,,,"","Bastante conforme","https://www.amazon.com/gp/customer-reviews/R31PPKVAHJM1FB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on March 14, 2023","Service Provider: UnlockedColor: MidnightSize: 128GB"
"United States",,"2022-11-19","true","81","B09LNFRHGN","4","The phone came in 4 days late but it was worth every penny.Its a great phone battery capacity is 100% like new excellentcondition no scratches cameras are accurate everything is great even thoughi was hesitant about buying it from amazon but its worth it.!!!",,,,,,,,,,,,,"10 people found this helpful","great phone","https://www.amazon.com/gp/customer-reviews/RKKJVIWF8G3GZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on November 19, 2022","Service Provider: UnlockedColor: MidnightSize: 128GB"
"United States",,"2023-02-19","true","82","B09LNFRHGN","5","Worked as good as a brand new phone",,,,,,,,,,,,,"","Excellent Phone - Value for money paid","https://www.amazon.com/gp/customer-reviews/RV2TNOZQCA5WC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on February 19, 2023","Service Provider: UnlockedColor: BlueSize: 128GB"
"United States",,"2023-01-28","true","83","B09LNFRHGN","5","We purchased a refurbished iPhone 13 256gb phone. The shipment was extremely fast during the holiday season. The refurbisher did an excellent job. The phone came exactly as described. We could not have asked for anything more. A great experience!",,,,,,,,,,,,,"3 people found this helpful","A great experience.","https://www.amazon.com/gp/customer-reviews/R2X7T0THGDHW39/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on January 28, 2023","Service Provider: UnlockedColor: PinkSize: 256GB"
"United States",,"2023-01-28","true","84","B09LNFRHGN","5","The phone was in completely perfect condition and came through the mail extremely fast! It came three days earlier than expected! In addition, the phone was very easy to set up. It was basically brand new! I definitely recommend.",,,,,,,,,,,,,"3 people found this helpful","Perfect condition","https://www.amazon.com/gp/customer-reviews/R1Q56UFE8GW37K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on January 28, 2023","Service Provider: T-MobileColor: PinkSize: 128GB"
"United States",,"2022-12-31","true","85","B09LNFRHGN","5","I’ve had this phone several months & not receiving any issues arrived perfectly protective box no dings or scratches just pleased I’ve always been told had buy all apple products through them directly for warranty, product workmanship “absolutely been foolish for years”  ( scheme of them ) since I’m finding apple products here at lower prices & be able to warranted it too plus any accessories at lower price  anyway this iPhone 13 has over amazing abilities no scratches works as described s/h fast 3 days thinking.",,,,,,,,,,,,,"4 people found this helpful","Amazed 👍","https://www.amazon.com/gp/customer-reviews/RJZZDLEMVJU49/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on December 31, 2022","Service Provider: UnlockedColor: RedSize: 128GB"
"United States",,"2023-02-24","true","86","B09LNFRHGN","3","I paid for the excellent condition and got a phone that the screen had many scratches and a small crack.  The phone came with a screen protector already installed and hid the scratches and crack well.  When I took it off to replace it, because it kept bubbling.  I noticed the scratches and crack.  I am so disappointed and can’t return it now.",,,,,,,,,,,,,"2 people found this helpful","Disappointed with description","https://www.amazon.com/gp/customer-reviews/R2NX1ST1BJLLKK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on February 24, 2023","Service Provider: UnlockedColor: PinkSize: 128GB"
"United States",,"2022-10-29","true","87","B09LNFRHGN","4","I’m happy with the purchase, but I took 1 star away because there are a number of micro scratches (and 1 deeper “dot” scratch) on the phone I received for being in the “excellent” category. They’re forgivable marks, but I wouldn’t call it excellent.Battery is at 100% capacity and I’m having no technical issues.",,,,,,,,,,,,,"8 people found this helpful","Decent","https://www.amazon.com/gp/customer-reviews/R1NJCU3ZG96XTZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on October 29, 2022","Service Provider: UnlockedColor: MidnightSize: 256GB"
"United States",,"2023-01-20","true","88","B09LNFRHGN","5","My 12 randomly stopped working the other day and I needed a replacement asap. I purchased this phone in excellent condition, and it came practically brand new! The phone has 99% battery capacity and has no visual flaws whatsoever. I will gladly purchase from seller again, and really appreciate the overnight delivery!",,,,,,,,,,,,,"2 people found this helpful","Amazing Product + Price","https://www.amazon.com/gp/customer-reviews/R1DG5JN45ULA9H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on January 20, 2023","Service Provider: UnlockedColor: GreenSize: 128GB"
"United States",,"2022-12-14","true","89","B09LNFRHGN","4","Love just had a scratch",,,,,,,,,,,,,"","Love","https://www.amazon.com/gp/customer-reviews/R2NOH4QI90A70Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on December 14, 2022","Service Provider: UnlockedColor: RedSize: 128GB"
"United States",,"2022-12-16","true","90","B09LNFRHGN","5","Only had it a day but so far it's great! Had an XR for almost 5 years. Camera quality is better then the XR. A15 chip is definitely noticeable versus the A12. Super easy to transfer information from XR over, it room maybe 15 minutes. A lot cheaper then buying from the direct carrier. Battery health was 100% when I received it. Charger is fast and decent length, I have other iPhone chargers so it wasn't necessary, but appreciated! Highly recommend! The blue color is also gorgeous. I'll only come back and update if any issues come up!",,,,,,,,,,,,,"11 people found this helpful","Fantastic!","https://www.amazon.com/gp/customer-reviews/R2B0BPMRPQSI1J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States on December 16, 2022","Service Provider: UnlockedColor: BlueSize: 128GB"
"United States","🇺🇸","2022-05-30","true","221","B09LNFRHGN","5","My wife bought a new iPhone 13 from apple, I decide to save some cash and get this refurbished one... they were identical, even in battery life.",,,,,,,,,,,,,"4 people found this helpful","Would never know it was not brand new","https://www.amazon.com/gp/customer-reviews/R3A9WYLPRH6ZOV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on May 30, 2022","Service Provider: UnlockedColor: MidnightSize: 128GB"
"United States","🇺🇸","2022-09-17","true","222","B09LNFRHGN","5","Everything",,,,,,,,,,,,,"","Great","https://www.amazon.com/gp/customer-reviews/R15Y4HL14KBARF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on September 17, 2022","Service Provider: UnlockedColor: RedSize: 128GB"
"United States","🇺🇸","2022-09-02","true","223","B09LNFRHGN","5","100% battery life! 100% recommend",,,,,,,,,,,,,"2 people found this helpful","Worked great","https://www.amazon.com/gp/customer-reviews/R27OERABLPWZH7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on September 2, 2022","Service Provider: UnlockedColor: RedSize: 256GB"
"United States","🇺🇸","2023-01-13","true","224","B09LNFRHGN","2","I was looking for a unlocked device, found this seller saying unlocked, but it’s SIM blocked.",,,,,,,,,,,,,"One person found this helpful","The description says unlocked phone, but it’s locked. Wasted time and money.","https://www.amazon.com/gp/customer-reviews/R1LJXA17AK5PYM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on January 13, 2023","Service Provider: UnlockedColor: MidnightSize: 128GB"
"United States","🇺🇸","2022-04-14","true","225","B09LNFRHGN","5","This was a reconditioned iPhone 13. It came with a charger and charging cord. The unit was in perfect condition with no scratches or dents. The battery life was 100%. Good value.",,,,,,,,,,,,,"5 people found this helpful","Good reconditioned unit","https://www.amazon.com/gp/customer-reviews/R1Z37FY7FAH2CQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on April 14, 2022","Service Provider: UnlockedColor: MidnightSize: 128GB"
"United States","🇺🇸","2022-08-16","true","226","B09LNFRHGN","5","Price is reasonable and no plans needed!!",,,,,,,,,,,,,"","Amazon has great phones!","https://www.amazon.com/gp/customer-reviews/R2LOETF9EY33KH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on August 16, 2022","Service Provider: UnlockedColor: PinkSize: 128GB"
"United States","🇺🇸","2022-08-23","true","227","B09LNFRHGN","5","El producto esta prácticamente nuevo",,,,,,,,,,,,,"One person found this helpful","Prácticamente nuevo","https://www.amazon.com/gp/customer-reviews/RT3KV8QG98JLC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on August 23, 2022","Service Provider: UnlockedColor: PinkSize: 128GB"
"United States","🇺🇸","2022-07-03","true","228","B09LNFRHGN","5","Have had no problems with this phone . I am very pleases with it",,,,,,,,,,,,,"","Very pleased with the phone","https://www.amazon.com/gp/customer-reviews/R5IIKEV9SK0D2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on July 3, 2022","Service Provider: UnlockedColor: MidnightSize: 512GB"
"United States","🇺🇸","2022-07-20","true","229","B09LNFRHGN","5","So far so good came in perfect condition",,,,,,,,,,,,,"","Love my phone","https://www.amazon.com/gp/customer-reviews/R21V5622LZS87U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on July 20, 2022","Service Provider: UnlockedColor: BlueSize: 128GB"
"United States","🇺🇸","2023-01-27","true","230","B09LNFRHGN","1","After owning this phone for a little under a year one day I woke up to having my phone blocked from service , after further investigation and after contacting my cell phone provider it was determined that the phone was stolen cell phone and whoever had access to my IMEI number reported it stolen and now my phone is useless because I can’t use other sun cards and my cellphone number of 6+ years was taken from me on account of the phone being reported as stolen. So think twice before buying from this company or any other refurbished phone for that matter .",,,,,,,,,,,,,"5 people found this helpful","Phone reported as stolen","https://www.amazon.com/gp/customer-reviews/R2I88SS9UE6HNX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on January 27, 2023","Service Provider: UnlockedColor: BlueSize: 512GB"
"United States","🇺🇸","2022-08-20","true","141","B09LNFRHGN","5","I upgraded from an iPhone 5 and wow what a difference. I didn’t want to spend the money for a new phone so I went with this one, it didn’t have an Apple box but I don’t care about that. I received a phone that was in pristine shape no scratches, nics, or dents. It looked brand new and in fact still has Apples warranty until March. I did go ahead and get the insurance for the phone along with a screen saver and case all in all I would defiantly buy from here again.",,,,,,,,,,,,,"7 people found this helpful","This phone is great","https://www.amazon.com/gp/customer-reviews/R3PUFAA7CFUK1F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on August 20, 2022","Service Provider: UnlockedColor: MidnightSize: 512GB"
"United States","🇺🇸","2022-11-25","true","142","B09LNFRHGN","5","I give this seller top ratings.  Of course iphones are the best but the phones from this seller are brand new even though sold as refurbished and it arrived in good time and good condition.",,,,,,,,,,,,,"7 people found this helpful","The refurbished phones are like brand new.","https://www.amazon.com/gp/customer-reviews/R2XR0K70HJKZFD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on November 25, 2022","Service Provider: UnlockedColor: BlueSize: 128GB"
"United States","🇺🇸","2022-11-26","true","143","B09LNFRHGN","5","Great Phone Came in excellent condition battery  Capacity 100% no dents  definitely Brand New Pink 128gb biggest Upgrade from an iPhone 7 to iPhone 13 So Excited also to the buyer thank You So Much🥰🙏 MUST BUY The Phone also came with Full Coverage",,,,,,,,,,,,,"6 people found this helpful","Battery Capacity ,Face ID, Brand New","https://www.amazon.com/gp/customer-reviews/R312OVLYJO1GI9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on November 26, 2022","Service Provider: UnlockedColor: PinkSize: 128GB"
"United States","🇺🇸","2022-11-19","true","144","B09LNFRHGN","5","It was for a nice cheaper price and despite being refurbished it looks and feels like it’s a brand new phone straight from Apple. Arrived days sooner than expected as well.I would recommend it lol",,,,,,,,,,,,,"3 people found this helpful","Arrived fast and Looks brand new","https://www.amazon.com/gp/customer-reviews/R3J7LSATE0HBA6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on November 19, 2022","Service Provider: UnlockedColor: BlueSize: 256GB"
"United States","🇺🇸","2022-12-05","true","145","B09LNFRHGN","5","Love my new phone had my xr for five years until I upgraded to this phone and I feel so happy I finally did",,,,,,,,,,,,,"3 people found this helpful","So far so good","https://www.amazon.com/gp/customer-reviews/RGAIKQMJ3RWUJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on December 5, 2022","Service Provider: UnlockedColor: MidnightSize: 128GB"
"United States","🇺🇸","2022-11-16","true","146","B09LNFRHGN","5","My daughter lost her iPhone 13 so I bought this unlocked iPhone 13 as a replacement. Phone was in excellent condition and looked new. Works like new. She's very happy with it.",,,,,,,,,,,,,"One person found this helpful","As advertised.","https://www.amazon.com/gp/customer-reviews/R34QNER9JIRMAO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on November 16, 2022","Service Provider: UnlockedColor: BlueSize: 128GB"
"United States","🇺🇸","2023-01-07","true","147","B09LNFRHGN","5","Muito bom",,,,,,,,,,,,,"","Nada","https://www.amazon.com/gp/customer-reviews/R3OC9W05GFXZG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on January 7, 2023","Service Provider: UnlockedColor: BlueSize: 128GB"
"United States","🇺🇸","2023-01-10","true","148","B09LNFRHGN","5","AMAZING!!!!",,,,,,,,,,,,,"","I love this!!! Got what i wanted","https://www.amazon.com/gp/customer-reviews/RJ5K5L0A6IQ76/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on January 10, 2023","Service Provider: UnlockedColor: BlueSize: 128GB"
"United States","🇺🇸","2022-12-22","true","149","B09LNFRHGN","5","Have no cosmetic detail what so ever, mint condition",,,,,,,,,,,,,"","It came like brand new","https://www.amazon.com/gp/customer-reviews/R1EE2EUBQBRH4C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on December 22, 2022","Service Provider: UnlockedColor: MidnightSize: 128GB"
"United States","🇺🇸","2022-11-17","true","150","B09LNFRHGN","5","My husband surprised me with an upgrade fom 11 to a 13 and I’m still finding out all the things it’s capable of doing. I highly recommend this phone.",,,,,,,,,,,,,"3 people found this helpful","Perfect upgrade","https://www.amazon.com/gp/customer-reviews/R1S1DKSQJ4BQ6S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09LNFRHGN","Reviewed in the United States 🇺🇸 on November 17, 2022","Service Provider: UnlockedColor: BlueSize: 128GB"
"Mexico","🇲🇽","2023-02-04","true","421","B09LNFRHGN","5","el Iphone excelente",,,,,,,,,,,,,"","Lo recomiendo",,"Reviewed in Mexico 🇲🇽 on February 4, 2023","Service Provider: UnlockedColor: MidnightSize: 128GB"
"Mexico","🇲🇽","2023-01-24","true","422","B09LNFRHGN","5","El teléfono me llego en  excelente condición, cero rayones pareciera que es totalmente nuevo. El estado de la bateria al 100%",,,,,,,,,,,,,"One person found this helpful","Excelente Producto",,"Reviewed in Mexico 🇲🇽 on January 24, 2023","Service Provider: UnlockedColor: BlueSize: 128GB"
"Mexico","🇲🇽","2023-01-04","true","423","B09LNFRHGN","5","Tiene una estética de 10 y llegó con 93% de condición de pila pero pues se que es un proximado de que tan duradera puede llegar a ser, pero a mi me va muy bien no tiene ningún rasgullo en la pantalla todo funciona perfectamente",,,,,,,,,,,,,"5 people found this helpful","Excelente producto",,"Reviewed in Mexico 🇲🇽 on January 4, 2023","Service Provider: UnlockedColor: StarlightSize: 128GB"
"Mexico","🇲🇽","2023-04-02","true","424","B09LNFRHGN","1","Pedi este articulo ""reacondicionado"" el precio sigue siendo bastante alto si somos honestos, no es un articulo economico para aceptar recibir articulos de tan mala presentacion, el que me llego no solo no era el color que seleccione, si no que ademas la bocina sonaba mal, como si estuviera dañada. Llegue a pensar que podia pasarlo por alto, ya que necesitaba un telefono urgentemente, sin embargo la gota que derramo el vaso fue notal que en el lateral tenia lo que parecia dos bastantemente visible hoyos, que se veian relleados y pintados.La bateria al 90% lo cual esta en la descripcion y esta bien, sin embargo prometen un articulo ""como nuevo"" con detalles poco visibles, lo cual no es lo que recibes, me impresiono que me mandaran un telefono con tan visibles y grandes defectos, y lo cobran bastante bien. Lo regrese y recibi mi reembolso sin problemas, sin embargo esto me dejo un buen rato sin mobil, no lo recomiendo, mas vale invertir eso que te ahorras en uno nuevo para evitar estos contratiempos.",,,,,,,,,,,,,"","No vuelvo a ordernar un articulo reacondicionado.",,"Reviewed in Mexico 🇲🇽 on April 2, 2023","Service Provider: UnlockedColor: MidnightSize: 128GB"
"Mexico","🇲🇽","2023-01-25","true","425","B09LNFRHGN","5","Llegó con 100% de batería y en excelentes condiciones, funciona de maravilla.",,,,,,,,,,,,,"","Como nuevo",,"Reviewed in Mexico 🇲🇽 on January 25, 2023","Service Provider: UnlockedColor: MidnightSize: 128GB"
